timestamp,queue_depth,active_batch_size,allocated_kv_slots,free_kv_slots,itl_s,avg_wait_s,p95_wait_s,max_starvation_s,short_long_ratio,queue_wait_latency,admission_latency,compute_prefill_latency,first_decode_latency,steady_state_itl,batch_utilization_ratio,idle_decode_slots,queue_persistence_ratio,max_batch_occupancy_duration,internal_fragmentation_ratio,allocator_churn_rate,page_pool_occupancy,page_gather_latency,active_sequence_residency_half_life,decode_overlap_duration,sequence_residency_lifetime,residency_amplification,avg_sequence_residency_lifetime,avg_residency_amplification,kv_allocated_per_step,kv_freed_per_step,queue_growth_rate,kv_allocation_churn_rate,pages_allocated_per_step,pages_freed_per_step,avg_batch_utilization,p95_batch_utilization,profile,memory_backend
1779703888.7235205,135,1,514,93662,0.036918067000442534,0.0988750177271226,0.18388843536376953,0.1937882900238037,0.0,0.0989661339451285,0.016510725021362305,0.03692007064819336,0.0,0.0,0.015625,63,0.0,0.0,0.19455252918287938,0.0,0.5457866123003738,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,sustained_overload,contiguous
1779703888.7685575,104,64,43137,51039,0.00012164453124796637,0.1042863769190652,0.18329644203186035,0.19591236114501953,0.0,0.10433596798351832,0.02434416487812996,0.0006493628025054932,0.0031905174255371094,0.0,1.0,0,1.0,0.0,0.14836451306303172,0.0,45.80466360856269,0.0,,0.045037031173706055,,,0.0,0.0,42623.0,0.0,-688.3224580331288,946398.9718950338,0.0,0.0,0.5078125,1.0,sustained_overload,contiguous
1779703888.833871,141,64,33720,60456,6.332262498176533e-05,0.11891427106946428,0.19307613372802734,0.2036912441253662,0.0,0.11898967373036892,0.02567770056528588,0.000575829858649267,0.00012106461958451705,0.00016245200004050275,1.0,0,1.0,0.06531333923339844,0.18979833926453143,794845.289022574,35.80530071355759,0.0,,0.11035037040710449,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,0.0,9417.0,566.4998977893292,144181.87939140847,4425.0,47489.0,0.671875,1.0,sustained_overload,contiguous
1779703888.8903234,181,64,33784,60392,4.531045310329773e-05,0.13594527976719414,0.242905855178833,0.26013731956481934,0.0,0.13602716997852476,0.02567770056528588,0.000575829858649267,0.00010994076728820801,4.609923634316973e-05,1.0,0,1.0,0.1217658519744873,0.18943878759175942,598449.8892891684,35.8732585796806,0.0,,0.16680288314819336,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,708.560134133517,1133.696214613627,64.0,33720.0,0.75390625,1.0,sustained_overload,contiguous
1779703888.9467068,224,64,33848,60328,6.149167180069526e-05,0.15470353039828214,0.2963593006134033,0.3164982795715332,0.0,0.1548004519658458,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.342382547250205e-05,1.0,0,1.0,0.17814922332763672,0.18908059560387616,600318.8384745168,35.941216445803605,0.0,,0.22318625450134277,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,762.6361987238307,1135.0864353098875,64.0,33784.0,0.803125,1.0,sustained_overload,contiguous
1779703889.008564,271,64,33912,60264,9.649998433758356e-05,0.17795318365097046,0.35326647758483887,0.3783121109008789,0.0,0.17807846221812937,0.02567770056528588,0.000575829858649267,0.00010994076728820801,6.81163554231053e-05,1.0,0,1.0,0.2400064468383789,0.1887237556027365,548230.232061916,36.00917431192661,0.0,,0.28504347801208496,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,759.814251796121,1034.6406832968455,64.0,33848.0,0.8359375,1.0,sustained_overload,contiguous
1779703889.0666828,312,64,33976,60200,5.6762828108958274e-05,0.20289535832095457,0.40886926651000977,0.4363985061645508,0.0,0.20303930121582825,0.02567770056528588,0.000575829858649267,0.00010994076728820801,6.539852079375426e-05,1.0,0,1.0,0.2981252670288086,0.18836825994819872,584595.4871188999,36.07713217804961,0.0,,0.34316229820251465,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,705.451347182567,1101.192346821568,64.0,33912.0,0.859375,1.0,sustained_overload,contiguous
1779703889.1239667,354,64,34040,60136,6.290173436696023e-05,0.22755325315149383,0.46312475204467773,0.4936554431915283,0.0,0.22771770501862645,0.02567770056528588,0.000575829858649267,0.00010994076728820801,6.501924736307766e-05,1.0,0,1.0,0.3554091453552246,0.18801410105757932,594233.508528048,36.14509004417261,0.0,,0.40044617652893066,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,733.1905804400124,1117.2427892419234,64.0,33976.0,0.876953125,1.0,sustained_overload,contiguous
1779703889.1795075,395,64,34104,60072,4.5957937558682715e-05,0.25196277636748093,0.514899730682373,0.5491724014282227,0.0,0.25213120533869815,0.02567770056528588,0.000575829858649267,0.00010994076728820801,6.177680117306615e-05,1.0,0,1.0,0.4109499454498291,0.18766127140511377,614035.0866733919,36.213047910295614,0.0,,0.45598697662353516,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,738.1960636174368,1152.3060505247795,64.0,34040.0,0.890625,1.0,sustained_overload,contiguous
1779703889.2366898,434,64,34168,60008,5.8980156182997234e-05,0.2792464816828921,0.5691230297088623,0.6063311100006104,0.0,0.27943567317383294,0.02567770056528588,0.000575829858649267,0.00010994076728820801,6.14589993239077e-05,1.0,0,1.0,0.46813225746154785,0.18730976352142356,597527.4310873916,36.28100577641862,0.0,,0.5131692886352539,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,682.0290860573716,1119.2272181454302,64.0,34104.0,0.9015625,1.0,sustained_overload,contiguous
1779703889.295452,475,64,34232,59944,5.245070309456423e-05,0.30699439640462833,0.6249632835388184,0.6650474071502686,0.0,0.30720870120681987,0.02567770056528588,0.000575829858649267,0.00010994076728820801,6.032564063049438e-05,1.0,0,1.0,0.5268945693969727,0.18695956999298902,582550.2583631886,36.34896364254163,0.0,,0.5719316005706787,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,697.7261215497409,1089.133458028864,64.0,34168.0,0.9105113636363636,1.0,sustained_overload,contiguous
1779703889.3535123,516,64,34296,59880,5.329798437969657e-05,0.33442527005142186,0.6779277324676514,0.7230534553527832,0.0,0.334667767247846,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.945098014331999e-05,1.0,0,1.0,0.5849547386169434,0.18661068346162818,590697.5549806588,36.41692150866463,0.0,,0.6299917697906494,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,706.1639769712798,1102.3047445405343,64.0,34232.0,0.91796875,1.0,sustained_overload,contiguous
1779703889.4115787,558,64,34360,59816,5.5187671861745e-05,0.3614533741009405,0.7328958511352539,0.7809569835662842,0.0,0.3618556493435722,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.903232894102397e-05,1.0,0,1.0,0.6430211067199707,0.18626309662398138,591736.6820503556,36.48487937478763,0.0,,0.6880581378936768,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,723.3102632745906,1102.1870678469952,64.0,34296.0,0.9242788461538461,1.0,sustained_overload,contiguous
1779703889.468271,598,64,34424,59752,5.039245313298579e-05,0.3886227078302784,0.7870116233825684,0.8375434875488281,0.0,0.38891061869534577,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.8230485587959934e-05,1.0,0,1.0,0.6997134685516357,0.18591680223100163,607207.0185083164,36.552837240910634,0.0,,0.7447504997253418,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,705.5624198330424,1128.899871732868,64.0,34360.0,0.9296875,1.0,sustained_overload,contiguous
1779703889.5271306,639,64,34488,59688,6.37996406851471e-05,0.41750293199935656,0.8424661159515381,0.8966329097747803,0.0,0.4177810981702269,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.869451406537396e-05,1.0,0,1.0,0.758573055267334,0.1855717930874507,585936.8358562025,36.620795107033636,0.0,,0.80361008644104,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,696.5730187341773,1087.333492658228,64.0,34424.0,0.934375,1.0,sustained_overload,contiguous
1779703889.5887156,683,64,34552,59624,6.425300003343182e-05,0.44702838747589674,0.9016208648681641,0.9581761360168457,0.0,0.4473260656866447,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.9124046752317666e-05,1.0,0,1.0,0.8201580047607422,0.18522806205140077,561046.1693030746,36.68875297315664,0.0,,0.8651950359344482,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,714.460275796923,1039.2149466137062,64.0,34488.0,0.9384765625,1.0,sustained_overload,contiguous
1779703889.6465204,723,64,34616,59560,5.607470315283081e-05,0.47565812471523955,0.9560201168060303,1.0159733295440674,0.0,0.47595307066212944,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.890883810092058e-05,1.0,0,1.0,0.8779628276824951,0.18488560203374163,598842.7651937917,36.75671083927965,0.0,,0.9229998588562012,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,691.9837822900297,1107.1740516640475,64.0,34552.0,0.9420955882352942,1.0,sustained_overload,contiguous
1779703889.7055063,762,64,34680,59496,7.668815618444569e-05,0.505773183971108,1.0124561786651611,1.0748424530029297,0.0,0.506110424909763,0.02567770056528588,0.000575829858649267,0.00010994076728820801,6.009813389095173e-05,1.0,0,1.0,0.9369487762451172,0.1845444059976932,587936.6331319092,36.82466870540265,0.0,,0.9819858074188232,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,661.1744144216972,1085.0041672561185,64.0,34616.0,0.9453125,1.0,sustained_overload,contiguous
1779703889.7651505,806,64,34744,59432,5.648571882943543e-05,0.5336508270823508,1.069603681564331,1.1344990730285645,0.0,0.534018542850655,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.987082743154615e-05,1.0,0,1.0,0.9965929985046387,0.18420446695832374,582520.7988935347,36.89262657152565,0.0,,1.0416300296783447,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,737.7076661097032,1073.0293325232046,64.0,34680.0,0.9481907894736842,1.0,sustained_overload,contiguous
1779703889.8239532,849,64,34808,59368,5.042053122394918e-05,0.5614619531755592,1.124537467956543,1.193267822265625,0.0,0.5618415406365715,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.931469944312419e-05,1.0,0,1.0,1.0553956031799316,0.18386577798207307,591946.5675408294,36.960584437648656,0.0,,1.1004326343536377,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,731.2601242316613,1088.3871616471238,64.0,34744.0,0.95078125,1.0,sustained_overload,contiguous
1779703889.8807988,886,64,34872,59304,4.333215630936138e-05,0.5911998336083946,1.1801841259002686,1.2501063346862793,0.0,0.5915888303014857,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.842520681847035e-05,1.0,0,1.0,1.112241268157959,0.18352833218628126,613450.471790226,37.02854230377166,0.0,,1.157278299331665,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,650.885164494103,1125.8554196654754,64.0,34808.0,0.953125,1.0,sustained_overload,contiguous
1779703889.937918,929,64,34936,59240,4.68638905744001e-05,0.6176059767157732,1.2333664894104004,1.3072493076324463,0.0,0.6179861805872051,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.7824247756960835e-05,1.0,0,1.0,1.1693603992462158,0.18319212273872224,611633.9540603152,37.09650016989466,0.0,,1.2143974304199219,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,752.8125722633831,1120.4652238338724,64.0,34872.0,0.9552556818181818,1.0,sustained_overload,contiguous
1779703889.995667,971,64,35000,59176,5.7579218676551136e-05,0.6452124529871447,1.2887170314788818,1.3649725914001465,0.0,0.6456195814856167,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.7781289963162166e-05,1.0,0,1.0,1.227109432220459,0.18285714285714286,606070.7547364553,37.16445803601766,0.0,,1.272146463394165,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,727.2849056837464,1108.243665803804,64.0,34936.0,0.9572010869565217,1.0,sustained_overload,contiguous
1779703890.0536697,1012,64,35064,59112,4.675267175002773e-05,0.6737784038490964,1.3440721035003662,1.422926664352417,0.0,0.6742053686748452,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.7255192640812414e-05,1.0,0,1.0,1.2851121425628662,0.18252338580880675,604523.4747308667,37.23241590214067,0.0,,1.3301491737365723,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,706.8635199625124,1103.3967140878244,64.0,35000.0,0.958984375,1.0,sustained_overload,contiguous
1779703890.1126232,1057,64,35128,59048,5.309732803482348e-05,0.7008967530410901,1.3993639945983887,1.4819073677062988,0.0,0.7013200380105888,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.707326195992819e-05,1.0,0,1.0,1.3440656661987305,0.18219084491004328,595859.2096542632,37.300373768263675,0.0,,1.3891026973724365,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,763.3131528820838,1085.6009285434081,64.0,35064.0,0.960625,1.0,sustained_overload,contiguous
1779703890.1690962,1099,64,35192,58984,5.304712495046715e-05,0.7276915057527328,1.4512782096862793,1.5383446216583252,0.0,0.7281375244615834,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.690551577912012e-05,1.0,0,1.0,1.400538682937622,0.18185951352580132,623164.8676165749,37.36833163438668,0.0,,1.4455757141113281,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,743.7180165917295,1133.2845967112069,64.0,35128.0,0.9621394230769231,1.0,sustained_overload,contiguous
1779703890.2269337,1142,64,35256,58920,5.161943748532849e-05,0.7552186202610471,1.5066962242126465,1.5961394309997559,0.0,0.75566658385006,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.6683874208569866e-05,1.0,0,1.0,1.458376169204712,0.18152938506920807,609570.0604481673,37.43628950050969,0.0,,1.503413200378418,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,743.4624631061718,1106.548782297558,64.0,35192.0,0.9635416666666666,1.0,sustained_overload,contiguous
1779703890.2861803,1184,64,35320,58856,6.097598432575069e-05,0.7844639382100618,1.563023567199707,1.6550548076629639,0.0,0.7850233482385118,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.6856427029878464e-05,1.0,0,1.0,1.517622709274292,0.1812004530011325,596152.9560801294,37.50424736663269,0.0,,1.562659740447998,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,708.9021561541742,1080.231856996837,64.0,35256.0,0.96484375,1.0,sustained_overload,contiguous
1779703890.3456,1225,64,35384,58792,4.813382811619249e-05,0.8150271959775034,1.6188580989837646,1.7147109508514404,0.0,0.8155579941665814,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.6520165622902255e-05,1.0,0,1.0,1.5770423412322998,0.18087271082975356,595493.4225275255,37.57220523275569,0.0,,1.6220793724060059,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,690.0076397136712,1077.0850961384137,64.0,35320.0,0.9660560344827587,1.0,sustained_overload,contiguous
1779703890.4030626,1265,64,35448,58728,4.8955656168914174e-05,0.8440929537218604,1.6738665103912354,1.7721281051635742,0.0,0.844661890302182,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.623405362166619e-05,1.0,0,1.0,1.634505033493042,0.18054615211013314,616887.2116042088,37.640163098878695,0.0,,1.679542064666748,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,696.1038271318087,1113.766123410894,64.0,35384.0,0.9671875,1.0,sustained_overload,contiguous
1779703890.460822,1309,64,35512,58664,4.502251563565096e-05,0.8709197380780829,1.7257030010223389,1.8298020362854004,0.0,0.8715321750268232,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.583283567929755e-05,1.0,0,1.0,1.6922645568847656,0.18022077044379364,614825.0178443909,37.708120965001704,0.0,,1.7373015880584717,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,761.7791390277428,1108.0423840403532,64.0,35448.0,0.9682459677419355,1.0,sustained_overload,contiguous
1779703890.521177,1353,64,35576,58600,5.378390628152374e-05,0.900327940308195,1.7826480865478516,1.8901188373565674,0.0,0.9009570398303938,0.02567770056528588,0.000575829858649267,0.00010994076728820801,5.5758252749983835e-05,1.0,0,1.0,1.7526195049285889,0.17989655947829997,589446.286560773,37.77607883112471,0.0,,1.797656536102295,0.00021600723266601562,4.3768115942028984,0.00028128094143337675,4.6479824440954225,64.0,0.0,729.0205927781092,1060.3935894954316,64.0,35512.0,0.96923828125,1.0,sustained_overload,contiguous
